77,77,0.35,0,1,1,0.95,0.95
77,77,0.25,0,1,1,0.96,0.96
77,77,0,0,1,1,0.7,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0.25,0,1,0.5,0.7
77,77,0,0.35,0,1,0.5,0.7
77,77,0,0.05,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,0,1,0.5,0.7
77,77,0,0,1,1,0.7,0.7
77,77,0,0,1,1,0.7,0.7
77,77,0,0,1,1,0.7,0.7
77,77,0,0,1,1,0.7,0.7
77,77,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0,1,1,0.7,0.7
77,80,0,0.1,1,1,0.7,0.7
77,80,0,0.22,1,1,0.7,0.7
77,80,0,0.32,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,80,0,0,1,1,0.7,0.7
80,76,0,0,1,1,0.7,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
80,76,0,0,0,1,0.5,0.7
